net_return,profit_factor,max_dd,n_trades,window_start,window_months
-0.004952591762051095,0.9737957225727417,0.013838286221327729,43,2024-01,2
-0.007803538470522842,0.8236861959378752,0.021225450358724092,52,2024-03,2
0.018277443017896022,2.698089477568716,0.005634606329547989,58,2024-05,2
-0.010850976316973293,0.8628880692981059,0.012805873606895668,72,2024-07,2
0.0013377062664039485,1.2912233190762934,0.013443931649294642,52,2024-09,2
0.003611667229453497,0.9376835008042739,0.023309622073526447,45,2024-11,2
