net_return,profit_factor,max_dd,n_trades,window_start,window_months
-0.007453263684776057,0.9737957225727417,0.013838286221327729,29,2024-01,2
-0.004339939131504211,0.8236861959378752,0.017808704769891867,42,2024-03,2
0.015493024876611639,2.698089477568716,0.005634606329547989,44,2024-05,2
-0.007021518266388749,0.8628880692981059,0.007021518266388749,20,2024-07,2
-0.011710300608989477,1.2912233190762934,0.013345266175912265,20,2024-09,2
0.003611667229453497,0.9376835008042739,0.023309622073526447,45,2024-11,2
